Screen ID,Screen name,Object ID,Source RU/EN,ZH (machine),Status
"diagnostic-warming-copy","2-1-1 Main menu-select-photometry","canvas-diagnostic-warming-copy-text-1781623410945","17:05","17:05","machine-review-required"
"main-menu-select-photometry-copy","2-1-2 Main menu-select-quantitative","canvas-main-menu-select-photometry-copy-text-1","Главное меню","主菜单","machine-review-required"
"main-menu-select-photometry-copy","2-1-2 Main menu-select-quantitative","canvas-main-menu-select-photometry-copy-text-6","Фотометрия","光度测定","machine-review-required"
"main-menu-select-photometry-copy","2-1-2 Main menu-select-quantitative","canvas-main-menu-select-photometry-copy-text-8","Количеств. анализ","数量分析","machine-review-required"
"main-menu-select-photometry-copy","2-1-2 Main menu-select-quantitative","canvas-main-menu-select-photometry-copy-text-10","Многоволновой режим","多波模式","machine-review-required"
"main-menu-select-photometry-copy","2-1-2 Main menu-select-quantitative","canvas-main-menu-select-photometry-copy-text-14","Кинетика","动力学","machine-review-required"
"main-menu-select-photometry-copy","2-1-2 Main menu-select-quantitative","canvas-main-menu-select-photometry-copy-text-15","Настройки","设置","machine-review-required"
"main-menu-select-photometry-copy","2-1-2 Main menu-select-quantitative","canvas-main-menu-select-photometry-copy-text-1781623491865","17:05","17:05","machine-review-required"
"main-menu-select-quantitative-copy","2-1-3 Main menu-select-multiwavelength","canvas-main-menu-select-quantitative-copy-text-1","Главное меню","主菜单","machine-review-required"
"main-menu-select-quantitative-copy","2-1-3 Main menu-select-multiwavelength","canvas-main-menu-select-quantitative-copy-text-6","Фотометрия","光度测定","machine-review-required"
"main-menu-select-quantitative-copy","2-1-3 Main menu-select-multiwavelength","canvas-main-menu-select-quantitative-copy-text-8","Количеств. анализ","数量分析","machine-review-required"
"main-menu-select-quantitative-copy","2-1-3 Main menu-select-multiwavelength","canvas-main-menu-select-quantitative-copy-text-10","Многоволновой режим","多波模式","machine-review-required"
"main-menu-select-quantitative-copy","2-1-3 Main menu-select-multiwavelength","canvas-main-menu-select-quantitative-copy-text-14","Кинетика","动力学","machine-review-required"
"main-menu-select-quantitative-copy","2-1-3 Main menu-select-multiwavelength","canvas-main-menu-select-quantitative-copy-text-15","Настройки","设置","machine-review-required"
"main-menu-select-quantitative-copy","2-1-3 Main menu-select-multiwavelength","canvas-main-menu-select-quantitative-copy-text-1781623527313","17:05","17:05","machine-review-required"
"main-menu-select-multiwavelength-copy","2-1-4 Main menu-select-kinetics","canvas-main-menu-select-multiwavelength-copy-text-1","Главное меню","主菜单","machine-review-required"
"main-menu-select-multiwavelength-copy","2-1-4 Main menu-select-kinetics","canvas-main-menu-select-multiwavelength-copy-text-6","Фотометрия","光度测定","machine-review-required"
"main-menu-select-multiwavelength-copy","2-1-4 Main menu-select-kinetics","canvas-main-menu-select-multiwavelength-copy-text-8","Количеств. анализ","数量分析","machine-review-required"
"main-menu-select-multiwavelength-copy","2-1-4 Main menu-select-kinetics","canvas-main-menu-select-multiwavelength-copy-text-10","Многоволновой режим","多波模式","machine-review-required"
"main-menu-select-multiwavelength-copy","2-1-4 Main menu-select-kinetics","canvas-main-menu-select-multiwavelength-copy-text-14","Кинетика","动力学","machine-review-required"
"main-menu-select-multiwavelength-copy","2-1-4 Main menu-select-kinetics","canvas-main-menu-select-multiwavelength-copy-text-15","Настройки","设置","machine-review-required"
"main-menu-select-multiwavelength-copy","2-1-4 Main menu-select-kinetics","canvas-main-menu-select-multiwavelength-copy-text-1781623691373","17:05","17:05","machine-review-required"
"main-menu-select-kinetics-copy","2-1-5 Main menu-select-setup","canvas-main-menu-select-kinetics-copy-text-1","Главное меню","主菜单","machine-review-required"
"main-menu-select-kinetics-copy","2-1-5 Main menu-select-setup","canvas-main-menu-select-kinetics-copy-text-6","Фотометрия","光度测定","machine-review-required"
"main-menu-select-kinetics-copy","2-1-5 Main menu-select-setup","canvas-main-menu-select-kinetics-copy-text-8","Количеств. анализ","数量分析","machine-review-required"
"main-menu-select-kinetics-copy","2-1-5 Main menu-select-setup","canvas-main-menu-select-kinetics-copy-text-10","Многоволновой режим","多波模式","machine-review-required"
"main-menu-select-kinetics-copy","2-1-5 Main menu-select-setup","canvas-main-menu-select-kinetics-copy-text-14","Кинетика","动力学","machine-review-required"
"main-menu-select-kinetics-copy","2-1-5 Main menu-select-setup","canvas-main-menu-select-kinetics-copy-text-15","Настройки","设置","machine-review-required"
"main-menu-select-kinetics-copy","2-1-5 Main menu-select-setup","canvas-main-menu-select-kinetics-copy-text-1781623724350","17:05","17:05","machine-review-required"
"photometry-a-main-before-zero-copy","3-2-1 Photometry-E-Main-before zero","canvas-photometry-a-main-before-zero-copy-text-1","Фотометрия","光度测定","machine-review-required"
"photometry-a-main-before-zero-copy","3-2-1 Photometry-E-Main-before zero","canvas-photometry-a-main-before-zero-copy-text-2","λ = 546.2 нм","λ = 546.2 纳米","machine-review-required"
"photometry-a-main-before-zero-copy","3-2-1 Photometry-E-Main-before zero","canvas-photometry-a-main-before-zero-copy-text-3","E = 35806","E = 35806","machine-review-required"
"photometry-a-main-before-zero-copy","3-2-1 Photometry-E-Main-before zero","canvas-photometry-a-main-before-zero-copy-text-6","12:05","12:05","machine-review-required"
"photometry-a-main-before-zero-copy","3-2-1 Photometry-E-Main-before zero","canvas-photometry-a-main-before-zero-copy-text-1781682819714","Усиление: 3","增益：3","machine-review-required"
"photometry-a-main-before-zero-copy","3-2-1 Photometry-E-Main-before zero","canvas-photometry-a-main-before-zero-copy-text-1781691896187","n=1","n=1","machine-review-required"
"photometry-t-main-before-zero-copy-copy","3-3-1 Photometry-T-Main-before zero","canvas-photometry-t-main-before-zero-copy-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"photometry-t-main-before-zero-copy-copy","3-3-1 Photometry-T-Main-before zero","canvas-photometry-t-main-before-zero-copy-copy-text-2","λ = 546.2 нм","λ = 546.2 纳米","machine-review-required"
"photometry-t-main-before-zero-copy-copy","3-3-1 Photometry-T-Main-before zero","canvas-photometry-t-main-before-zero-copy-copy-text-3","87.4 %T","87.4%T","machine-review-required"
"photometry-t-main-before-zero-copy-copy","3-3-1 Photometry-T-Main-before zero","canvas-photometry-t-main-before-zero-copy-copy-text-6","12:05","12:05","machine-review-required"
"photometry-t-main-before-zero-copy-copy","3-3-1 Photometry-T-Main-before zero","canvas-photometry-t-main-before-zero-copy-copy-text-1781692084231","n=1","n=1","machine-review-required"
"photometry-a-main-before-zero-copy-2","3-1-3 Photometry-A-Main-zero-process","canvas-photometry-a-main-before-zero-copy-2-text-1","Фотометрия","光度测定","machine-review-required"
"photometry-a-main-before-zero-copy-2","3-1-3 Photometry-A-Main-zero-process","canvas-photometry-a-main-before-zero-copy-2-text-2","λ = 546.2 нм","λ = 546.2 纳米","machine-review-required"
"photometry-a-main-before-zero-copy-2","3-1-3 Photometry-A-Main-zero-process","canvas-photometry-a-main-before-zero-copy-2-text-3","Обнуление","重置","machine-review-required"
"photometry-a-main-before-zero-copy-2","3-1-3 Photometry-A-Main-zero-process","canvas-photometry-a-main-before-zero-copy-2-text-5","12:05","12:05","machine-review-required"
"photometry-a-main-before-zero-copy-2","3-1-3 Photometry-A-Main-zero-process","canvas-photometry-a-main-before-zero-copy-2-text-1781689413231","n=1","n=1","machine-review-required"
"photometry-t-main-before-zero-copy-copy-2","3-2-2 Photometry-E-Main-zero-process","canvas-photometry-t-main-before-zero-copy-copy-2-text-1","Фотометрия \","光度测定\","machine-review-required"
"photometry-t-main-before-zero-copy-copy-2","3-2-2 Photometry-E-Main-zero-process","canvas-photometry-t-main-before-zero-copy-copy-2-text-2","λ = 546.2 нм","λ = 546.2 纳米","machine-review-required"
"photometry-t-main-before-zero-copy-copy-2","3-2-2 Photometry-E-Main-zero-process","canvas-photometry-t-main-before-zero-copy-copy-2-text-3","Обнуление","重置","machine-review-required"
"photometry-t-main-before-zero-copy-copy-2","3-2-2 Photometry-E-Main-zero-process","canvas-photometry-t-main-before-zero-copy-copy-2-text-5","12:05","12:05","machine-review-required"
"photometry-t-main-before-zero-copy-copy-2","3-2-2 Photometry-E-Main-zero-process","canvas-photometry-t-main-before-zero-copy-copy-2-text-6","Усиление: 3","增益：3","machine-review-required"
"photometry-t-main-before-zero-copy-copy-2","3-2-2 Photometry-E-Main-zero-process","canvas-photometry-t-main-before-zero-copy-copy-2-text-1781691970267","n=1","n=1","machine-review-required"
"photometry-t-main-before-zero-copy","3-3-2 Photometry-T-Main-zero-process","canvas-photometry-t-main-before-zero-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"photometry-t-main-before-zero-copy","3-3-2 Photometry-T-Main-zero-process","canvas-photometry-t-main-before-zero-copy-text-2","λ = 546.2 нм","λ = 546.2 纳米","machine-review-required"
"photometry-t-main-before-zero-copy","3-3-2 Photometry-T-Main-zero-process","canvas-photometry-t-main-before-zero-copy-text-3","Обнуление","重置","machine-review-required"
"photometry-t-main-before-zero-copy","3-3-2 Photometry-T-Main-zero-process","canvas-photometry-t-main-before-zero-copy-text-6","12:05","12:05","machine-review-required"
"photometry-t-main-before-zero-copy","3-3-2 Photometry-T-Main-zero-process","canvas-photometry-t-main-before-zero-copy-text-1781692145059","n=1","n=1","machine-review-required"
"photometry-a-main-before-zero-copy-3","3-1-2 Photometry-A-Main-zero-done","canvas-photometry-a-main-before-zero-copy-3-text-1","Фотометрия","光度测定","machine-review-required"
"photometry-a-main-before-zero-copy-3","3-1-2 Photometry-A-Main-zero-done","canvas-photometry-a-main-before-zero-copy-3-text-2","λ = 546.2 нм","λ = 546.2 纳米","machine-review-required"
"photometry-a-main-before-zero-copy-3","3-1-2 Photometry-A-Main-zero-done","canvas-photometry-a-main-before-zero-copy-3-text-3","0.000 A","0.000安","machine-review-required"
"photometry-a-main-before-zero-copy-3","3-1-2 Photometry-A-Main-zero-done","canvas-photometry-a-main-before-zero-copy-3-text-5","12:05","12:05","machine-review-required"
"photometry-a-main-before-zero-copy-3","3-1-2 Photometry-A-Main-zero-done","canvas-photometry-a-main-before-zero-copy-3-text-1781689332042","n=1","n=1","machine-review-required"
"photometry-t-main-zero-process-copy","3-4-1 Photometry-input_wl_process","canvas-photometry-t-main-zero-process-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"photometry-t-main-zero-process-copy","3-4-1 Photometry-input_wl_process","canvas-photometry-t-main-zero-process-copy-text-2","Текущее λ - 546.2 нм","当前λ - 546.2 nm","machine-review-required"
"photometry-t-main-zero-process-copy","3-4-1 Photometry-input_wl_process","canvas-photometry-t-main-zero-process-copy-text-5","12:05","12:05","machine-review-required"
"photometry-t-main-zero-process-copy","3-4-1 Photometry-input_wl_process","canvas-photometry-t-main-zero-process-copy-text-1781688413349","Введите λ (нм):","输入 λ（纳米）：","machine-review-required"
"photometry-t-main-zero-process-copy","3-4-1 Photometry-input_wl_process","canvas-photometry-t-main-zero-process-copy-text-1781688647157","______","______","machine-review-required"
"photometry-t-main-zero-process-copy","3-4-1 Photometry-input_wl_process","canvas-photometry-t-main-zero-process-copy-text-1781702774085","n=1","n=1","machine-review-required"
"photometry-input-wl-process-copy","3-4-2 Photometry-input_wl_inputing","canvas-photometry-input-wl-process-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"photometry-input-wl-process-copy","3-4-2 Photometry-input_wl_inputing","canvas-photometry-input-wl-process-copy-text-2","Текущее λ - 546.2 нм","当前λ - 546.2 nm","machine-review-required"
"photometry-input-wl-process-copy","3-4-2 Photometry-input_wl_inputing","canvas-photometry-input-wl-process-copy-text-4","12:05","12:05","machine-review-required"
"photometry-input-wl-process-copy","3-4-2 Photometry-input_wl_inputing","canvas-photometry-input-wl-process-copy-text-5","Введите λ (нм):","输入 λ（纳米）：","machine-review-required"
"photometry-input-wl-process-copy","3-4-2 Photometry-input_wl_inputing","canvas-photometry-input-wl-process-copy-text-6","1054.6","1054.6","machine-review-required"
"photometry-input-wl-process-copy","3-4-2 Photometry-input_wl_inputing","canvas-photometry-input-wl-process-copy-text-1781702854581","n=1","n=1","machine-review-required"
"main-menu-select-setup-copy","8-5 File_group-Corr_λ","canvas-main-menu-select-setup-copy-text-1","Файлы","文件","machine-review-required"
"main-menu-select-setup-copy","8-5 File_group-Corr_λ","canvas-main-menu-select-setup-copy-text-6","Фотометрия","光度测定","machine-review-required"
"main-menu-select-setup-copy","8-5 File_group-Corr_λ","canvas-main-menu-select-setup-copy-text-8","Количеств. анализ","数量分析","machine-review-required"
"main-menu-select-setup-copy","8-5 File_group-Corr_λ","canvas-main-menu-select-setup-copy-text-10","Многоволновой режим","多波模式","machine-review-required"
"main-menu-select-setup-copy","8-5 File_group-Corr_λ","canvas-main-menu-select-setup-copy-text-14","Кинетика","动力学","machine-review-required"
"main-menu-select-setup-copy","8-5 File_group-Corr_λ","canvas-main-menu-select-setup-copy-text-16","17:05","17:05","machine-review-required"
"main-menu-select-setup-copy","8-5 File_group-Corr_λ","canvas-main-menu-select-setup-copy-text-1781692653172","Проверка λ","检查 λ","machine-review-required"
"file-group-corr-copy","8-4 File_group-Kinetics","canvas-file-group-corr-copy-text-1","Файлы","文件","machine-review-required"
"file-group-corr-copy","8-4 File_group-Kinetics","canvas-file-group-corr-copy-text-6","Фотометрия","光度测定","machine-review-required"
